Employee_ID,Employee_Name,College_Degree,Department,Job_Role,DMC_Campus,Email,Phone_Number,Performance_Rating
138925,Steven Oconnor,Information Technology,Admin,resEarcH ASSistAnT,Main,Emeyer@Example.Net,9657173771,1
259521,molly reyes,Psychology,Admin,teacher,Main,PCONLEY@EXAMPLE.NET,9892360149,4
624532,charles simpson,Business Administration,Operations,Finance Officer,Main,fisheramanda@example.org  ,9833512192,2
315800,Joyce Manning  ,Communications,Tech,product manager,San Fernando,ibaldwin@example.org,9767342667,1
366982,SELENA PAYNE,Computer Science,Finance,data aNaLyst,Main,Sanchezryan@Example.Com,9674791557,2
440184,ADAM THORNTON JR.,Accountancy,R&D,marketing associate,Main,EBARNETT@EXAMPLE.NET,9491975768,5
613569,TYLER RIVERS,Business Administration,HR,Finance Officer,Apalit,Kevin90@Example.Org,9513228344,3
412608,gregory WiLLiAmS,Communications,Tech,Data Analyst,Porac,sALexaNder@EXampLe.cOM,9653288467,1
470524,Kaylee Landry,Communications,Admin,Product Manager  ,San Fernando,steventerry@example.org,9920877564,3
819612,MIRANDA JONES,Computer Science,R&D,Project Manager  ,Main,Walkerjeremiah@Example.Net,9976883979,2
945760,steven meza,Computer Science,R&D,Research Assistant,Santo Tomas,david38@example.org  ,9381854383,2
932156,WESLEY DIAZ,Computer Science,Admin,Marketing Associate,Main,gordontracey@example.net  ,9183279693,4
350479,Pamela Hurst,Computer Science,Tech,System Administrator  ,Apalit,Ndavis@Example.Com,9482399282,5
946790,timothy perry,Business Administration,Tech,Finance Officer  ,Porac,fOwleRMAttHeW@exAMPLe.NeT,9159116027,4
759945,lOrI LoZAno,Accountancy,Admin,Teacher,Main,Cabrerajason@Example.Org,9323362440,2
852779,KRISTIE MITCHELL,Education,HR,HR Specialist  ,Porac,Kennethrogers@Example.Com,9868588862,4
809209,nicholas davis,Information Technology,R&D,hr specialist,Main,davidhodges@example.org  ,9194315749,3
873722,BRiaN MEltOn,Information Technology,R&D, Teacher ,Main,Ywhite@Example.Net,9641002236,4
920345,Donald Smith,Accountancy,HR,Hr Specialist,Main,Tlyons@Example.Net,9171051671,1
712799,victoria rocha,Political Science,Operations,research assistant,San Fernando,Tmoyer@Example.Net,9326303691,1
967855,BREANNA JOYCE,Human Resource Management,HR,Product Manager,Lubao,angelamccarthy@example.org  ,9152907257,4
215020,Sheila Wiley  ,Engineering,Finance,SYSTEM ADMINISTRATOR,Candaba,BsChuLtZ@exAmpLe.oRg,9465688566,2
877950,ASHLEY BROWN,Business Administration,Tech,pRoDUct mANageR,Main,GBARBER@EXAMPLE.NET,9234678646,4
404153,deborah gonzalez,Political Science,R&D,pRODuCt MANager,Main,PWIllIAms@ExaMPLE.CoM,9998015236,5
740043,REBECCA LYNCH,Psychology,Marketing,Research Assistant,Main,Mnelson@Example.Net,9387420721,3
449206,ChRISTine RoDRIGuEz,Political Science,Tech,mARkeTiNG asSOcIate,Candaba,JessiCAgaTes@eXaMpLE.COM,9493959561,5
428384,BARRY PHELPS,Engineering,HR, Data Analyst ,Main,FREDJORDAN@EXAMPLE.ORG,9178891544,1
539879,SEAN JAMES,Education,R&D,project manager,Apalit,BRIAN99@EXAMPLE.NET,9620772696,3
249272,tiffany moreno,Business Administration,R&D,Data Analyst  ,Apalit,Katherinestuart@Example.Com,9777501777,3
121865,Bobby Schroeder,Education,Marketing,HR specIalIst,Candaba,bRYaN98@ExAmPLE.ORG,9384462854,2
937982,joe lopez,Education,Operations,FiNANCE oFFIceR,Main,JENNIFER74@EXAMPLE.ORG,9462760673,4
688663,Jessica Ryan,Information Technology,Marketing, Project Manager ,Apalit,Powellrobert@Example.Org,9293930336,2
103044,Johnny Thompson  ,Business Administration,Finance,SOftwarE EnGiNEEr,Porac,CHRISTINEWASHINGTON@EXAMPLE.COM,9916126386,5
436081, Valerie Myers ,Business Administration,Operations,Hr Specialist,Lubao,rmaRTinEZ@ExamPle.Net,9824569111,1
654029,joseph tucker,Political Science,Tech, Marketing Associate ,Porac,GINa33@ExAMpLe.oRG,9469623435,5
235860,Daniel Hernandez,Education,R&D,Software Engineer  ,San Fernando,KIM59@EXAMPLE.NET,9584811481,3
839541, Amy Wagner ,Political Science,Admin,Marketing Associate  ,San Fernando,quINnKatHERiNe@exaMpLE.Net,9523439665,4
602360,CaRolYN kAne,Communications,Operations,FINANCE OFFICER,Main,wagnermichael@example.net,9343302893,2
126385,MichAel JACKSON,Communications,Operations,project manager,Main,VINCENT20@EXAMPLE.NET,9163901975,2
746498,steven garcia,Computer Science,Tech,product manager,Main,grEERelizaBEth@eXamplE.ORG,9885864878,2
482982,TONYA COHEN,Engineering,HR,System Administrator,Main,charlesswanson@example.org  ,9187381291,5
315335,kimberly edwards,Accountancy,Finance,Data Analyst,Main,VARGASLISA@EXAMPLE.NET,9379694220,3
631592, Destiny Gonzalez ,Education,Tech,SYSTEM ADMINISTRATOR,Main,Sarahryan@Example.Net,9291930322,2
105531,cynthia sanders,Accountancy,HR,marketing associate,Mexico,cynthia24@example.com,9229969172,1
420017,Michelle Brown  ,Psychology,R&D,FINANCE OFFICER,Main,Archermichael@ExamplE.orG,9259781336,1
676979,JORDAN COOK,Political Science,Admin,marketing associate,Apalit,brIANNA77@ExamPlE.ORg,9391188290,3
173502,KATELYN SCOTT,Political Science,Admin,Product Manager,San Fernando,Garciajames@Example.Org,9277322419,2
932261, Jeremy Pratt ,Accountancy,Operations,sOFtWAre eNGineer,Main,CHRISTOPHERROMERO@EXAMPLE.COM,9346781056,5
747473,Joseph Johnson,Computer Science,Operations, Software Engineer ,Santo Tomas,Kgarcia@Example.Com,9662591616,3
450358,Charles Stephenson,Computer Science,HR,Data Analyst,Santo Tomas,LORI47@EXAMPLE.ORG,9722190858,1
279968,joseph lucero,Human Resource Management,HR,Marketing Associate,Main,TRAVIS53@EXAMPLE.NET,9565752082,5
679304,STACY CRAIG,Information Technology,Marketing,marketing associate,Porac, zhangjennifer@example.net ,9320134696,4
796866,Jill Vargas,Business Administration,R&D,Software Engineer  ,Main,nCHAVeZ@ExAMpLe.COM,9272094685,2
576975,StEvEN SMall,Information Technology,R&D,Research Assistant  ,Main,valerielong@example.org  ,9164158385,5
945714,JEREMY GRIFFIN,Engineering,Operations,finaNcE ofFiCer,Candaba,Calvin58@Example.Net,9675929664,2
170362,MICHAEL PALMER,Information Technology,R&D,Marketing Associate  ,Main,virginia14@example.net  ,9692158634,4
548438,GLORIA THOMPSON,Psychology,Marketing, Project Manager ,Porac,Amygoodwin@Example.Org,9959369927,1
652817,mary padilla,Education,Marketing,Project Manager,Main,markBenITeZ@exampLe.orG,9781844581,4
616290,tanya webb,Computer Science,Finance,PROJECT MANAGER,Main,CHUNT@EXAMPLE.NET,9842868895,5
517585,MICHAEL TOWNSEND,Business Administration,Finance,Software Engineer  ,Apalit,crystal65@example.org,9859243722,1
173706,Rebecca Allen,Psychology,Tech,REseARCh AsSIStANt,Main,MACKENZIEMASON@EXAMPLE.COM,9889773419,3
521343, Kristi Burton ,Human Resource Management,Tech,system administrator,Main,stewartjoshua@example.org,9448392831,4
325249,william kelley,Accountancy,Operations,Product Manager,Apalit, everettmichael@example.com ,9785897200,3
499353,patricia harrison,Accountancy,R&D, Research Assistant ,Santo Tomas,hickmandustin@example.com  ,9761506737,5
309847,Phillip Flynn,Communications,R&D,PROJECT MANAGER,Main,JODILANE@EXAMPLE.NET,9630752124,3
259545,GABRIELA DAY,Psychology,R&D,teACHer,Main,Ayerstaylor@Example.Org,9536424665,5
206117,jorge cummings,Accountancy,Admin,Hr SpecIaliST,Porac,fernandezrobert@example.org  ,9969111033,1
469183,Jose Martinez,Business Administration,R&D,software engineer,San Fernando,lopezmark@example.net  ,9578489763,3
845123,SAMUEL BURNS,Engineering,Admin, Finance Officer ,San Fernando,brettwright@example.com,9291888162,4
973418,david watson,Engineering,Admin,Data Analyst,Main,DENISE03@EXAMPLE.NET,9874444490,5
383450,KriStIe GOnZAlEZ,Psychology,Tech,Project Manager,Main,micHELlepeRry@ExAMPLE.orG,9424289327,4
144493,tErEsa TOrrEs,Human Resource Management,Operations,Project Manager,Candaba,heiDIMccArthY@EXAmplE.OrG,9628828872,3
433147,CANDICE JOHNSON,Engineering,Finance,TeacHeR,Main, jerrycurtis@example.net ,9511392591,5
810835,Crystal Sanchez,Communications,HR,Project Manager,Main,karen56@example.com,9391185432,2
716716,thOmas wARrEn,Communications,Finance,Data Analyst,Lubao,kknox@example.net,9738797929,4
733798,Eric Mccann  ,Psychology,Admin,Research Assistant  ,Main,ADAMSWILLIAM@EXAMPLE.NET,9890023423,5
869917,jeroME huBeR,Business Administration,Finance,project manager,Lubao,PAMELARAMIREZ@EXAMPLE.COM,9275366943,4
499802,JOHNNY GARCIA,Human Resource Management,R&D,TEAcHER,Main,sally19@example.net  ,9224064882,2
667566,Bryan Taylor  ,Business Administration,Admin,teacher,San Fernando,hillkiara@example.net,9985571731,1
579130,JACOB STAFFORD,Political Science,Marketing,projECT MANAGeR,Main,joanna28@example.com  ,9310526023,5
280737,Teresa Henderson Md,Engineering,Admin,pRoDuCt maNagER,Main,Aross@Example.Org,9317957044,3
763599, Warren Taylor ,Accountancy,HR, Research Assistant ,Candaba, davidpham@example.net ,9186653531,5
150611,CYNTHIA CUMMINGS,Psychology,Marketing,Finance Officer,Porac,jjenkins@example.com,9515731355,1
838142,Timothy Stephens,Human Resource Management,Marketing,system administrator,Main,Dmcgee@Example.Net,9682702198,2
984157,Ryan Pena,Accountancy,Marketing,projECT MANAger,Lubao, ivanhale@example.net ,9538071714,2
566106,JULIA ROBERSON,Business Administration,HR,System Administrator,Main,jasonChAPmAn@EXamPle.nEt,9717069067,4
517259,norman davis,Business Administration,R&D,sYstEM aDMiniSTRaToR,San Fernando,laurenallen@example.org,9311015023,3
359365,WALTEr doMinguez,Computer Science,R&D,Project Manager  ,Candaba,john12@example.org  ,9642431381,1
916128,tracey walton,Information Technology,Admin, Software Engineer ,Santo Tomas,Traceygraham@Example.Net,9771929311,5
600203,scOtT faULKnER,Accountancy,R&D, Research Assistant ,Apalit,mccoytodd@example.org,9618272895,2
912499,James Baker  ,Psychology,R&D,finance officer,Santo Tomas, zacharyserrano@example.org ,9560841196,4
528664,Jessica Johnson,Business Administration,Finance, HR Specialist ,Santo Tomas,micHael01@exAmplE.cOM,9860349824,2
887072, Thomas Nguyen ,Psychology,Finance,PRODUCT MANAGER,Candaba,fErnAnDezChERYl@examPle.ORG,9194992762,3
711675,jAcOb mITcHeLl,Education,R&D,system administrator,Porac,alishaayala@example.org  ,9622345144,4
892461,JAMES THOMPSON,Business Administration,R&D,HR SPECIALIST,Main,james98@example.org,9341575323,2
819242,Alicia Carpenter,Political Science,Admin,MARKETING ASSOCIATE,Main,QHUGHES@EXAMPLE.COM,9198566395,2
935359,Patricia Smith,Human Resource Management,R&D,PRODUCt MAnagER,Candaba,MSTEeLE@EXAMPlE.cOM,9520839922,2
625012,Jay Walker,Political Science,Admin,Research Assistant  ,Porac,williamsjames@example.org  ,9386407770,5
980488,RONALD KNOX,Human Resource Management,HR,Data Analyst,Lubao,Hollygreen@Example.Com,9751483761,5
725668, Tamara Gomez ,Political Science,R&D,HR Specialist  ,Main,Andrew69@Example.Org,9291257540,3
989827,COry lloYd,Education,R&D,Research Assistant  ,San Fernando,MIGUELMCCARTHY@EXAMPLE.ORG,9229842840,4
560087,chrIS holt,Accountancy,Admin,Project Manager  ,Lubao,DAYSHANNON@EXAMPLE.NET,9974169819,1
364636,lauren hunt,Education,Admin, Product Manager ,Main,james30@example.com,9876031740,5
774887,Ronald Powers,Information Technology,R&D,Teacher,Candaba,xSElLERs@EXaMplE.ORG,9846409109,2
516648, Jonathan Campbell ,Accountancy,HR,hr specialist,Mexico,JOHN90@EXAMPLE.ORG,9855258740,5
578196,gregory rose,Human Resource Management,Tech,marketing associate,Main,brownnatasha@example.com,9796387051,3
948691,PATRICIA SNYDER,Education,Finance,PRODUCT MANAGER,Main,AUsTiNkimBErlY@examplE.OrG,9528971452,4
101658,James Williams,Communications,Admin,teACheR,Main,lMArtin@exAmple.Net,9999772608,4
475564,ASHLEY CALHOUN,Engineering,Marketing,Marketing Associate,Main,michaelhoward@example.com  ,9956843432,1
924571, Julie Parker ,Computer Science,Marketing,Product Manager,Main,Allennathan@Example.Net,9650018572,3
505704,cody rivera,Communications,Tech,MARKETING ASSOCIATE,Main, eric67@example.com ,9775778392,3
865891,Tina Johnson  ,Information Technology,HR,MARKETING ASSOCIATE,Main,ROBERT40@EXAMPLE.NET,9717143421,1
737591, Anthony Drake ,Business Administration,R&D,PROJECT MANAGER,Porac,PGRAHAM@EXAMPLE.NET,9934289670,2
878304,Malik Williams  ,Human Resource Management,Marketing,system administrator,Candaba,floresannette@example.com,9616968771,2
821467,MR. TRAVIS WILLIAMS JR.,Human Resource Management,Marketing,Finance Officer  ,Main,marybruce@example.com,9278209469,1
876318,KIMBeRly reeSE,Accountancy,HR,Product Manager  ,Apalit,AMYWRIGHT@EXAMPLE.NET,9330317194,4
663223,Ashley Zuniga  ,Human Resource Management,Operations,sysTEM aDmINIsTratOr,Santo Tomas,Carolynchurch@Example.Net,9268653778,1
312023, Ariel Ellis ,Engineering,Finance,HR Specialist  ,San Fernando,Fmarshall@Example.Org,9394019492,2
304268,Eileen Chavez,Computer Science,Operations,HR SPeciaLisT,Main,DICKSONJENNIFER@EXAMPLE.ORG,9456864382,2
166916,ADRIAN JOHNSON,Communications,HR,RESEARCH ASSISTANT,Main,EMILY82@EXAMPLE.NET,9813011393,1
251553,DAnIEl clark,Human Resource Management,HR,project manager,Porac,james02@example.net  ,9192899471,1
859230,william harris,Communications,HR,Teacher  ,Lubao,yolanda69@example.org,9437089115,1
366414,NATASHA MARTIN,Political Science,R&D,System Administrator  ,Porac,MSPENCE@EXAMPLE.ORG,9168474574,2
904614,dean young,Engineering,Operations,FINANCE OFFICER,Main,oliveraaron@example.net,9974082304,2
979973,sarah butler,Human Resource Management,R&D,Research Assistant  ,San Fernando,travisthompson@example.com  ,9169887584,4
358235,Jason Hartman,Political Science,Operations,TEACHER,Santo Tomas,Powellrichard@Example.Net,9914733767,4
512490,aNgElA aDAMS,Engineering,Operations,Research Assistant,San Fernando,GRIFFINJEREMY@EXAMPLE.NET,9892302161,3
145808,mIchaEl RIcH,Engineering,Operations,Project Manager,Apalit,naguilar@example.net,9810860925,1
967088,Melissa Davis,Human Resource Management,Tech,Software Engineer,Main,JACK82@EXAMPLE.COM,9762492277,4
255844,brandy white,Engineering,Finance,datA anAlYst,Main,allison05@example.net  ,9883588648,3
204419,lindsey bell,Business Administration,Marketing,TEACHEr,Santo Tomas,CRAWFORDTARA@EXAMPLE.ORG,9735397819,5
200749, Margaret Phillips ,Education,Finance,system administrator,Santo Tomas,Anthonyortega@Example.Com,9385021710,1
154887,GArY HERNAnDeZ mD,Human Resource Management,Finance,dATa ANalYst,Main,Moralesjessica@Example.Com,9981089724,3
299249,Nancy Simpson,Accountancy,Finance,teacher,Main,nataliebrady@example.org  ,9518667442,5
562313,Anna Salazar  ,Accountancy,Operations,MARKETING ASSOCIATE,Apalit,Leeeric@Example.Org,9892093896,1
885295,ChRiStOPher ANdRADE,Accountancy,Marketing,sOFTWarE EnGiNEer,Main,AMBER41@EXAMPLE.COM,9733166826,5
327215,Antonio Jones,Business Administration,Marketing,HR Specialist  ,Candaba,rOBYN10@eXAMPLe.OrG,9950670491,2
213571, Robert Cole ,Accountancy,Tech,Research Assistant,Apalit,DAWNCOLE@EXAMPLE.COM,9375034477,3
327742,emily wright,Political Science,HR, Project Manager ,Main,KELLY87@EXAMPLE.NET,9542330796,3
331634,CHARLES aLlen,Engineering,R&D,Marketing Associate,San Fernando,KBAKER@EXAMPLE.ORG,9358965791,3
769268,BRyaN RIvErA,Political Science,R&D,RESEARCH ASSISTANT,Main,ADAMJOSEPH@EXAMPLE.NET,9325359384,1
934430,martin keller,Psychology,Finance,Data Analyst,Santo Tomas,Patrickgutierrez@Example.Net,9395731308,3
447486,kyLe dAniEl,Communications,Admin,Product Manager,Main,fsmith@example.com  ,9625499590,3
525870,MELiSSA haLl,Computer Science,Marketing,system administrator,Santo Tomas,Juangray@Example.Com,9488571198,2
872759,rOnald reYes,Education,HR,HR SPECIALIST,Apalit,Zmcbride@Example.Com,9338394042,4
419304,Kristen Higgins  ,Psychology,R&D,SOFTWARE ENGINEER,Main,DAKOTA60@EXAMPLE.ORG,9222274265,3
216263,Amy Griffith,Human Resource Management,Tech, Marketing Associate ,Main,PWRIGHT@EXAMPLE.NET,9521806755,3
213333,KATHLEEN PHILLIPS,Accountancy,HR,system administrator,Apalit,gjones@example.net  ,9554519378,1
833098, Sharon Hill ,Accountancy,Operations,teacher,San Fernando,sarahgarcia@example.net,9713733859,3
415301,SHELLEY HUERTA,Accountancy,Tech,software engineer,Main,Ocampbell@Example.Com,9241114713,3
323075,VICTORIA HANEY,Political Science,HR,RESEARCH ASSISTANT,Main,jaime98@example.com,9641778782,5
878971,jOSHua wHIte,Computer Science,Marketing,project manager,Santo Tomas,SGARNER@EXAMPLE.ORG,9197475772,4
249660, Brittany Martinez MD ,Business Administration,Operations,TEACHER,Mexico,WiLSOnMorGaN@eXAMPLe.OrG,9825223768,4
292052,SCoTT NGuyen,Computer Science,Operations, Finance Officer ,Main,Xwhitney@Example.Com,9315927422,5
396963,john anderson,Education,HR,HR Specialist  ,Lubao,LAURA14@eXample.nET,9380496205,1
806499,ANGela SMIth,Communications,Tech,TeacHeR,Main, kendraowens@example.net ,9994640830,2
452665,jENnIFer KEnNEdY,Psychology,HR,FiNANCE ofFiCeR,Main,Ppowell@Example.Org,9333899133,3
475789,Vincent Washington,Communications,Finance,Research Assistant,Main, ztran@example.org ,9496397357,2
631658,Laura Miller,Education,Finance,software engineer,Main,kathynelson@example.org,9563405023,1
718060,andrew nunez,Human Resource Management,Admin,FINAnCe OfFicER,Main,hmorton@example.net,9712313901,1
954327,Patricia Nelson  ,Political Science,Tech,Product Manager,Main,banksbenjamin@example.com,9291808680,2
258724,Stephanie Nicholson,Business Administration,R&D,project manager,Santo Tomas,Brownandrew@Example.Com,9272624034,5
201045,april kidd,Communications,Operations,Finance Officer,Main,KJORDAN@EXAMPLE.ORG,9272705746,4
370850,jefFREy smith,Psychology,Finance,HR SpECIALiST,Main,Jack52@Example.Org,9612766949,1
118928, Omar Tanner ,Accountancy,Admin, Marketing Associate ,Santo Tomas,DDRAKe@ExamPle.NEt,9569158026,1
995995,BRIDGET WRIGHT,Human Resource Management,Operations,SOFTWARE ENGINEER,San Fernando,brittanymarsh@example.org,9375923578,2
379351,BRYAN MOORE,Business Administration,Marketing,TEACHER,Mexico,Laura83@Example.Com,9770983134,4
498329,lARry mURRaY,Accountancy,HR,research assistant,Main,SHAWNAROBERTS@EXAMPLE.COM,9549417446,1
736218,jaY Fry,Psychology,Finance, HR Specialist ,Santo Tomas,TrEYnoLDs@eXaMple.cOM,9310421536,5
989575,Cameron Salinas Jr.,Information Technology,R&D,Teacher  ,Lubao,ANGEL36@EXAMPLE.ORG,9342572220,5
784192,Alexander Lopez  ,Engineering,Tech,finance officer,Main,Lopezjoshua@Example.Org,9346382777,5
553241,Jeff Morrison,Engineering,Finance,Finance Officer,Main,DAVidBReWEr@EXamPLe.nET,9355948692,3
492349,nicolas taylor,Engineering,Finance,SOFTWARE ENGINEER,Candaba,AMYSCHMIDT@EXAMPLE.NET,9760465656,4
228058,kayla oconnell,Business Administration,HR,MARKETING ASSOCIATE,Mexico,Mendezkylie@Example.Com,9393897986,1
825499,Brian Molina,Political Science,Admin,Teacher  ,Apalit,Ortegakimberly@Example.Net,9615839184,1
458386,Ronald Orr,Information Technology,R&D,hr specialist,Apalit,Bobby56@Example.Org,9942868168,1
619827,KAREN ARMSTRONG,Computer Science,HR,Hr Specialist,Apalit,WHiteEdWard@EXaMPlE.OrG,9264370411,5
504877,JACOB KOCH,Political Science,Operations,Software Engineer,Main,uhenry@example.org  ,9217917589,1
929447, Madeline Parks ,Political Science,Finance,Software Engineer,Candaba, sfisher@example.com ,9235031348,4
424705,kimberly nguyen,Communications,Marketing,System Administrator  ,Apalit,Rose99@Example.Org,9465358340,1
750455,Summer Parker,Communications,HR,TEacHer,Lubao,jenna63@example.net  ,9148828488,1
733597,JENNIFER CROSS MD,Information Technology,Marketing,product manager,Main, robert31@example.org ,9418452134,3
923991,Tanya Howard  ,Engineering,Tech,Teacher,Apalit, volson@example.net ,9164679367,5
740138,MELISSA LOPEZ,Political Science,Tech,Marketing Associate,San Fernando,OLONG@EXAMPLE.COM,9933559793,3
655450,BRyAN grIffiN,Human Resource Management,Tech,ReSEaRCh assisTant,San Fernando,ecUnNiNGHAM@eXAMPLe.nET,9742859712,4
250530,Vernon Gray  ,Education,Finance,research assistant,Candaba,EmiLY41@EXAmpLE.NET,9927863923,3
156038,JESSICA WILLIAMSON,Engineering,Operations,PROJECT MANAGER,Main,rachel36@example.com,9379548774,3
843212,GrEgOry moNtoya,Psychology,HR,prOdUcT mAnager,Main,dmadden@example.com,9153843086,3
852566,WILLIAM TORRES,Human Resource Management,Operations,PRODUCT MANAGER,Santo Tomas,ERIN30@EXAMPLE.ORG,9457904536,3
911015,Nancy Richard,Accountancy,Finance,DATA ANALYST,Main,Pdaniel@Example.Org,9655815019,4
156564,Michael Moore,Psychology,HR,SYSTEM ADMINISTRATOR,Main,JORDAN67@EXAMPLE.NET,9780085095,3
786188,amy reeves,Information Technology,Tech,hR spECIaLIst,Main,jessicatapia@example.net,9340754203,4
731135,Roberto Howell,Psychology,Finance,System Administrator  ,Apalit,Brownkrystal@Example.Org,9328372037,5
553466, Rachel Diaz ,Accountancy,R&D,SYSTEM ADMINISTRATOR,Main,marcia84@example.com,9499454428,2
636729,JeNNiFER WOod,Information Technology,Marketing,project manager,Main,Jessicasavage@Example.Org,9543686191,4
889210, Courtney Barnes ,Political Science,HR, Project Manager ,Main,WarrENBrenDa@ExAmplE.neT,9614315865,1
798840,KENT HOWARD,Communications,R&D, Software Engineer ,Main,ybaker@example.org  ,9115878294,4
276921,Allison Wallace,Business Administration,Admin,SYSTEM ADMINISTRATOR,Candaba,cnguyen@example.org,9169977494,5
852459,ChAD smiTH,Human Resource Management,Finance,software engineer,Mexico,Dustinbass@Example.Net,9145612668,4
642121,SHEILA BROWN,Engineering,Tech, Product Manager ,Main,haNnAhsCoTT@example.cOM,9756091475,4
847700,frank hughes,Communications,Tech,datA aNaLYSt,Main,Derrickbarron@Example.Net,9182967010,5
653234,kathryn mclaughlin,Information Technology,HR,Product Manager  ,Main,Lisaclark@Example.Net,9866869026,4
622084,KEVIN BLANCHARD,Computer Science,R&D,SYSTEM ADMINISTRATOR,Main,KEVIN20@EXAMPLE.NET,9362217060,5
578037,ElijAH keLleY,Information Technology,Tech, Teacher ,Main,bowenkatie@example.org,9358265009,5
617226,Angela Moreno,Education,Marketing,HR SPECIALIST,Main,CAITLINTHOMPSON@EXAMPLE.ORG,9275317339,4
277102,BRANDON SMITH,Business Administration,Marketing,marketing associate,San Fernando,Rhodesheidi@Example.Org,9472842887,2
482583,Lynn Duncan,Business Administration,Finance,Finance Officer,Porac,khood@example.com,9181598707,2
996547,renee collins,Engineering,Tech,Teacher,Apalit,CFERNANDEZ@EXAMPLE.COM,9490974091,2
911739,STEPHEN DIXON,Computer Science,Admin,TEACHER,Main,ERICA53@EXAMPLE.COM,9835820091,4
815556, Kimberly Parker ,Human Resource Management,Operations,Marketing Associate  ,Main,Kennethmartin@Example.Org,9971487859,5
789158,Ms. aMAnDA DaVIs,Computer Science,Finance,Teacher,Main,hernandezalexandria@example.com  ,9110550663,2
304177,mElANIe milLs Md,Human Resource Management,Operations,Data Analyst,San Fernando,TrAvIswOlfe@examPLe.com,9928000420,4
372462,John Warner  ,Human Resource Management,Marketing,System Administrator,Mexico,BoWersStacEy@EXaMPLE.Com,9179137202,4
282078,David Rhodes,Human Resource Management,Operations,research assistant,Santo Tomas,Antonio34@Example.Org,9229200991,5
465316,Dennis Johnson,Political Science,Admin,Research Assistant  ,San Fernando,gwilson@example.org,9710486005,4
630104,ANTHONY KHAN,Business Administration,Tech,SYstEm AdmInIstrAtOr,Mexico,chadfisher@example.com,9181932047,5
699062,GERALD WILLIAMS,Political Science,Tech,MARKETING ASSOCIATE,Lubao,AngelASimmoNs@ExAmple.OrG,9542751272,4
388645,STaNleY TuRNEr,Education,HR,research assistant,Main,rogERSmicHAeL@ExaMPLe.NEt,9654894000,1
637904,keviN mOnTGoMErY,Psychology,Tech,marketing associate,San Fernando,braNDoncarr@EXAMplE.com,9160135297,5
467151,stephanie mack,Political Science,Marketing,SOFTWARE ENGINEER,Main,tAyLoRSMITH@EXAmPlE.COM,9997498199,1
264885,YVeTte lam,Computer Science,HR,Finance Officer,San Fernando,GAILMiTchELL@ExAMpLE.COM,9348513044,4
919880,timothy morrison,Human Resource Management,HR,SYSTem ADmINISTRaTOr,San Fernando,JUSTIN01@EXAMPLE.NET,9387551140,4
980354,wIllIAm JoHnsoN,Human Resource Management,Marketing,DATA ANALYST,Main,heatherortiz@example.net  ,9716014224,2
831548,sally strong,Education,Marketing,System Administrator  ,Mexico,Colelucas@Example.Org,9639379897,4
533686,Teresa Evans,Information Technology,Marketing,teacher,Main,DIANE29@EXAMPLE.COM,9341940892,5
402336,Brian Higgins  ,Education,Finance,product manager,Porac, mahoneyrobin@example.org ,9682784734,1
990283,KRISTIN OLSEN,Business Administration,Marketing,Finance Officer,Mexico,Howardheather@Example.Org,9665047083,4
765855,curtis morgan,Political Science,HR,Teacher  ,Main, joseph99@example.net ,9832069959,4
981504,Emily Gordon,Engineering,R&D,MaRKeTinG assOcIATE,Apalit,KIMBERLYADAMS@EXAMPLE.ORG,9733673225,4
319119,sAnDra cARTEr,Education,Admin,HR SPECIALIST,Main,LindSey51@eXamPLe.NeT,9578743201,3
284892,SONYA JOHNSON,Information Technology,Tech,research assistant,Main,BREESE@EXAMPLE.ORG,9180689583,3
509446,James Obrien  ,Information Technology,Marketing,research assistant,Main,murrayangela@example.com,9293435353,1
541750,Sandra Burke,Business Administration,Admin, Finance Officer ,Santo Tomas,Qgonzalez@Example.Org,9399902281,5
253482,chrIstOpher baIley,Communications,HR,PRODUCT MANAGER,Lubao,Gonzalezmarcus@Example.Net,9799033360,3
646181,ANDREA JONES,Psychology,Admin,SOfTWARE enGInEEr,Main,Michael56@Example.Org,9930784839,4
438237,josEPH JacObSon,Engineering,Tech,DATA ANALYST,Main, lukeyoung@example.org ,9441228976,2
660093,KIM JOHNSTON,Computer Science,Operations,software engineer,Main,ssimpson@example.com,9540262869,1
142633,CHARLES TERRY,Education,HR,PROJECT MANAGER,Santo Tomas,Joseph66@Example.Com,9117979858,1
965569,taYLOR kELLy,Education,Tech, Teacher ,Santo Tomas,WJEnkiNs@EXaMPLE.oRG,9861203176,1
860442, James Winters ,Business Administration,Admin,RESEARCH ASSISTANT,Main,collinsrebecca@example.net,9261265932,5
604985,angela henderson,Computer Science,Admin, Finance Officer ,Santo Tomas,Elizabeth85@Example.Org,9368118606,5
986500,Dawn Henson,Communications,Tech,FINANCE OFFICER,Main,Sharon51@Example.Org,9897932283,1
120367,JENNIFER SANCHEZ,Engineering,Operations,hr specialist,Main,Jonathan87@Example.Com,9541624470,1
451376,ERIK VALENCIA,Psychology,R&D,hr specialist,San Fernando, bellchristina@example.org ,9179653525,2
518536,WILLiaM REyES,Accountancy,Tech,project manager,Candaba,theresa61@example.net  ,9166432797,2
567548,Jared Evans,Political Science,HR,RESEARCH ASSISTANT,Candaba,annechurch@example.com,9252429071,3
515350,Scott Serrano,Engineering,Tech,marketing associate,Main,Jonathon84@Example.Org,9676924320,3
